query_name|query_sql|query_description
RQ_COPY_KPI_040_AUTOINSPECT|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AUTOINSPECT_KPI_040 SELECT * FROM KPI_040_Q_AUTOINSPECT; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_040_GQA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_GQA_KPI_040 SELECT * FROM KPI_040_Q_GQA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_041_CLAIM|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CLAIM_KPI_041 SELECT * FROM KPI_041_Q_CLAIM; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_042_CLAIM|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CLAIM_KPI_042 SELECT * FROM KPI_042_Q_CLAIM; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_043_AUTOINSPECT|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime, [Formulaires]![FM_InitDB]![cbxGroupUO] Text ( 255 ); INSERT INTO RES_AUTOINSPECT_KPI_043 SELECT * FROM KPI_043_Q_AUTOINSPECT; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_043_GQA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_GQA_KPI_043 SELECT * FROM KPI_043_Q_GQA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_044_CLAIM_SANOFI|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CLAIM_KPI_044_SANOFI SELECT * FROM KPI_044_Q_CLAIM_SANOFI; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_044_CLAIM_STT|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CLAIM_KPI_044_STT SELECT * FROM KPI_044_Q_CLAIM_STT; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_045_CLAIM|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CLAIM_KPI_045 SELECT * FROM KPI_045_Q_CLAIM; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_047_AUTOINSPECT|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AUTOINSPECT_KPI_047 SELECT * FROM KPI_047_Q_AUTOINSPECT; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_047_GQA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_GQA_KPI_047 SELECT * FROM KPI_047_Q_GQA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_082_ABSENT_RATE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ABSENT_RATE_KPI_082 SELECT * FROM KPI_082_Q_ABSENT_RATE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_083_TxTemporary|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_TxTemporaryMLE_KPI_083 SELECT * FROM KPI_083_I_TxTemporaryMLE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_083_TxTemporaryUO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_TxTemporaryUO_KPI_083 SELECT * FROM KPI_083_I_TxTemporaryUO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_084_RETURN_INTERVIEW|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_RETURN_INTERVIEW_KPI_084 SELECT * FROM KPI_084_I_RETURN_INTERVIEW; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_085_DISCIPLINARY|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_DISCIPLINARY_KPI_085 SELECT * FROM KPI_085_I_DISCIPLINARY; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_086_NOTJUSTIFIED|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_NOTJUSTIFIED_KPI_086 SELECT * FROM KPI_086_I_NOTJUSTIFIED; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_089_TxTemporaryUO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_TxTemporaryUO_KPI_089 SELECT * FROM KPI_089_I_TxTemporaryUO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_090_HeadC_In_Out|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_HeadC_In_Out_KPI_090 SELECT * FROM KPI_090_I_HeadC_In_Out; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_091_MADPerson|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_MADPerson_KPI_091 SELECT * FROM KPI_091_I_MADPerson; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_092_PosteVacant|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_PosteVacant_KPI_092 SELECT * FROM KPI_092_I_PosteVacant; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_093_PID|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_PID_KPI_093 SELECT * FROM KPI_093_I_PID; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_094_PRP|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_PRP_KPI_094 SELECT * FROM KPI_094_I_PRP; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_103_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_103 SELECT * FROM KPI_103_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_104_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_104 SELECT * FROM KPI_104_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_104_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_104 SELECT * FROM KPI_104_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_105_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_105 SELECT * FROM KPI_105_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_105_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_105 SELECT * FROM KPI_105_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_106_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_106 SELECT * FROM KPI_106_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_106_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_106 SELECT * FROM KPI_106_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_107_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_107 SELECT * FROM KPI_107_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_108_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_108 SELECT * FROM KPI_108_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_109_AUTOINSPECT|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AUTOINSPECT_KPI_109 SELECT * FROM KPI_109_Q_AUTOINSPECT; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_109_GQA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_GQA_KPI_109 SELECT * FROM KPI_109_Q_GQA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_110_PASS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_PASS_KPI_110 SELECT * FROM KPI_110_PLUS_PASS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_111_CAPA_HSE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_HSE_KPI_111 SELECT * FROM KPI_111_PLUS_CAPA_HSE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_112_CAPA_HSE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_HSE_KPI_112 SELECT * FROM KPI_112_PLUS_CAPA_HSE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_113_SITUATDANG|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_SITUATDANG_KPI_113 SELECT * FROM KPI_113_PLUS_SITUATDANG; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_114_SITUATDANG|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_SITUATDANG_KPI_114 SELECT * FROM KPI_114_PLUS_SITUATDANG; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_TF1_TF2_KPI_001|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_TF1_TF2_KPI_001 SELECT * FROM KPI_001_PLUS_TF1_TF2; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_VMS_KPI_012|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_VMS_KPI_012 SELECT * FROM KPI_012_PLUS_VMS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_VMS_KPI_013|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_VMS_KPI_013 SELECT * FROM KPI_013_PLUS_VMS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_CurrentMonth|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT Year([Formulaires]![FM_InitDB]![RefDate]) & - & left(TabMonth.a_month,2) AS period, Year([Formulaires]![FM_InitDB]![RefDate]) AS currentyear, TabMonth.a_month AS currentmonth, CDate(01/ & order & / & Year([Formulaires]![FM_InitDB]![RefDate])) AS startdate, CDate(01/ & next_month & / & Year([Formulaires]![FM_InitDB]![RefDate])+correct_year) AS enddate FROM TabMonth WHERE (((TabMonth.[order])=Month([Formulaires]![FM_InitDB]![RefDate]))); |A DEFINIR
RQ_CurrentYear|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT year([Formulaires]![FM_InitDB]![RefDate]) AS CurrentYear, a_month, cdate(01/ & order & / & year([Formulaires]![FM_InitDB]![RefDate])) AS startdate, cdate(01/ & next_month & / & year([Formulaires]![FM_InitDB]![RefDate])+correct_year) AS enddate, shortname, (year([Formulaires]![FM_InitDB]![RefDate]) & - & left(a_month,2)) AS period FROM TabMonth ORDER BY TabMonth.order; |A DEFINIR
RQ_CurrentYearV2|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT year([Formulaires]![FM_InitDB]![RefDate]) AS CurrentYear, a_month, cdate(01/ & order & / & year([Formulaires]![FM_InitDB]![RefDate])) AS startdate, cdate(01/ & next_month & / & year([Formulaires]![FM_InitDB]![RefDate])+correct_year) AS enddate, shortname FROM TabMonth WHERE TabMonth.order <= month([Formulaires]![FM_InitDB]![RefDate]) ORDER BY TabMonth.order; |A DEFINIR
RQ_Disciplinaire_Last13Months|SELECT period, [NbDisciplinaire] FROM RQ_Last13Months LEFT JOIN Data_FORMS_Disciplinaire ON (int(RQ_Last13Months.enddate) > int(Data_FORMS_Disciplinaire.Date)) AND (int(RQ_Last13Months.startdate)<= int(Data_FORMS_Disciplinaire.Date)); |A DEFINIR
RQ_GQA_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_PREPA_GQA.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_GQA ON (RQ_Last13Months.startdate<= RQ_PREPA_GQA.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_GQA.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_GQA_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_PREPA_GQA.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_GQA ON (RQ_Last13Months.startdate<= RQ_PREPA_GQA.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_GQA.endDate) WHERE RQ_PREPA_GQA.enddate <= RQ_PREPA_GQA.ExpectedEnddate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_GQA_13months_ExpectedClosure|SELECT RQ_Last13Months.period, count( RQ_PREPA_GQA.object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_PREPA_GQA ON (RQ_Last13Months.startdate<= RQ_PREPA_GQA.ExpectedEndDate) AND (RQ_Last13Months.enddate > RQ_PREPA_GQA.ExpectedEndDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_GQA_TimeLeft|SELECT DateDiff(m,[RQ_Last13Months].[StartDate],[RQ_PREPA_GQA].[ExpectedEndDate]) AS TimeLeft, * FROM RQ_Last13Months, RQ_PREPA_GQA WHERE (RQ_PREPA_GQA.Enddate is null OR RQ_PREPA_GQA.Enddate >= RQ_LAST13months.enddate) AND RQ_PREPA_GQA.startdate < RQ_Last13months.enddate; |A DEFINIR
RQ_GQA_TimeLeft_by_APU_RANGE|SELECT RQ_GQA_TimeLeft.period, RQ_GQA_TimeLeft.UO, RQ_GQA_TimeLeft.APU, TABTranche_KPI018_043.Tranche_name, Count(RQ_GQA_TimeLeft.Object) AS ToClose FROM RQ_GQA_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_GQA_TimeLeft.TimeLeft <= TABTranche_KPI018_043.max) AND (RQ_GQA_TimeLeft.TimeLeft > TABTranche_KPI018_043.min) GROUP BY RQ_GQA_TimeLeft.period, RQ_GQA_TimeLeft.UO, RQ_GQA_TimeLeft.APU, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_GQA_TimeLeft_By_APU_RANGE_CurMonth|SELECT RQ_CurrentMonth.period, UO, APU, Tranche_name, ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_GQA_TimeLeft_by_APU_RANGE ON RQ_CurrentMonth.period = RQ_GQA_TimeLeft_by_APU_RANGE.period WHERE UO <> 'NOTHING' ORDER BY UO, APU, Tranche_name; |A DEFINIR
RQ_GQA_TimeLeft_by_RANGE|SELECT RQ_GQA_TimeLeft.period, TABTranche_KPI018_043.Tranche_name, Count(RQ_GQA_TimeLeft.Object) AS ToClose FROM RQ_GQA_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_GQA_TimeLeft.TimeLeft <= TABTranche_KPI018_043.max) AND (RQ_GQA_TimeLeft.TimeLeft > TABTranche_KPI018_043.min) GROUP BY RQ_GQA_TimeLeft.period, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_GQA_TimeLeft_by_UO_RANGE|SELECT RQ_GQA_TimeLeft.period, RQ_GQA_TimeLeft.UO, TABTranche_KPI018_043.Tranche_name, Count(RQ_GQA_TimeLeft.Object) AS ToClose FROM RQ_GQA_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_GQA_TimeLeft.TimeLeft >= TABTranche_KPI018_043.min) AND (RQ_GQA_TimeLeft.TimeLeft < TABTranche_KPI018_043.max) GROUP BY RQ_GQA_TimeLeft.period, RQ_GQA_TimeLeft.UO, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_GQA_TimeLeft_By_UO_RANGE_CurMonth|SELECT RQ_CurrentMonth.period, UO, Tranche_name, ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_GQA_TimeLeft_by_UO_RANGE ON RQ_CurrentMonth.period = RQ_GQA_TimeLeft_by_UO_RANGE.period WHERE UO <> 'NOTHING' ORDER BY UO, Tranche_name; |A DEFINIR
RQ_HeadC_In_Out_Last13Months|SELECT period, In_AI AS [In], [Out_AI] *-1 AS Out FROM RQ_Last13Months LEFT JOIN Data_FORMS_HeadC_In_Out ON (int(RQ_Last13Months.startdate)<= int(Data_FORMS_HeadC_In_Out.Date)) AND (int(RQ_Last13Months.enddate) > int(Data_FORMS_HeadC_In_Out.Date)); |A DEFINIR
RQ_JOIN_ANO|SELECT * FROM RQ_PREPA_TW_ANO_OOS where subtype = Anomalie UNION SELECT * FROM Data_Phenix_ANO_OOS where subtype like 11*; |A DEFINIR
RQ_JOIN_CAPA_OP|SELECT * FROM [Data_TW_CAPA-OP] where category = CAPAop UNION SELECT * FROM [Data_Phenix_CAPA-OP]; |A DEFINIR
RQ_JOIN_OOS|SELECT * FROM RQ_PREPA_TW_ANO_OOS where subtype = OOS or subtype = OOT UNION SELECT * FROM Data_Phenix_ANO_OOS  where subtype like 13* or subtype like 14*; |A DEFINIR
RQ_Last13months|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT * FROM  	(SELECT A.a_year, A.order, A.a_month, (A.a_year & - & left(A.a_month,2)) as period, cdate(01/&A.order&/&A.a_year) as startdate, iif(A.order=12,cdate(01/01/&A.a_year+1),cdate(01/&A.order+1&/&A.a_year)) as enddate 	FROM  		(SELECT a_month, order, Year([Formulaires]![FM_InitDB]![RefDate])-1 as a_year, shortname FROM TabMonth) as A, 		(SELECT a_month, order, Year([Formulaires]![FM_InitDB]![RefDate]) as a_year, shortname FROM TabMonth) as B  	WHERE DateDiff(m, cdate(01/&A.order&/&A.a_year),iif(B.order=12,cdate(31/& B.order &/& B.a_year),cdate(01/&B.order+1 &/&B.a_year))) between 0 and iif(B.order=12,12,13) 	AND B.order=Month([Formulaires]![FM_InitDB]![RefDate]))  	UNION (SELECT A.a_year, A.order, A.a_month, (A.a_year & - & left(A.a_month,2)) as period, cdate(01/&A.order&/&A.a_year) as startdate, iif(A.order=12,cdate(01/01/&A.a_year+1),cdate(01/&A.order+1&/&A.a_year)) as enddate 	FROM  		(SELECT a_month, order, Year([Formulaires]![FM_InitDB]![RefDate]) as a_year, shortname FROM TabMonth) as A, 		(SELECT a_month, order, Year([Formulaires]![FM_InitDB]![RefDate]) as a_year, shortname FROM TabMonth) as B  	WHERE DateDiff(m, cdate(01/&A.order&/&A.a_year),cdate(01/&B.order&/&B.a_year)) between 0 and Month([Formulaires]![FM_InitDB]![RefDate]) 	AND B.order=Month([Formulaires]![FM_InitDB]![RefDate])) ORDER BY A.a_year, A.a_month; |A DEFINIR
RQ_MADPerson_Last13Months|SELECT period, DelaiMADPerson FROM RQ_Last13Months LEFT JOIN Data_FORMS_MADPerson ON (int(RQ_Last13Months.startdate)<= int(Data_FORMS_MADPerson.Date)) AND (int(RQ_Last13Months.enddate) > int(Data_FORMS_MADPerson.Date)); |A DEFINIR
RQ_NotJustified_Last13Months|SELECT period, [NbAbscenceInjustif] FROM RQ_Last13Months LEFT JOIN Data_FORMS_AbscenceInjustif ON (int(RQ_Last13Months.enddate) > int(Data_FORMS_AbscenceInjustif.Date)) AND (int(RQ_Last13Months.startdate)<= int(Data_FORMS_AbscenceInjustif.Date)); |A DEFINIR
RQ_OldData_APU_HIERARCHY|SELECT TAB_APU_4_OldData.ID, TAB_APU_4_OldData.tableOrigin, TAB_APU_4_OldData.UO, TAB_APU_4_OldData.Dept, TAB_APU_4_OldData.building, TAB_APU_4_OldData.service, RQ_APU_HIERARCHY.Group_UO, RQ_APU_HIERARCHY.UO_code, RQ_APU_HIERARCHY.APU_code, RQ_APU_HIERARCHY.costC_code, RQ_APU_HIERARCHY.costC_designation FROM TAB_APU_4_OldData INNER JOIN RQ_APU_HIERARCHY ON TAB_APU_4_OldData.costC_code = RQ_APU_HIERARCHY.costC_code; |A DEFINIR
